F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-0.069774,2812.99,2963.22,7864.5,5.16,6289.71,-1.8197,-1349.04,3209.8562,31.74,-90034.848,1.28,11.608,0,-2.1663,-0.7157,6.07,-4.737,-8.044,0,36,True
-0.25749,2799.77,1762.56,7663,5.16,9355.59,-2.3992,-2242.24,3687.05,31.416,-90040.473,1.0374,5.911,1,-2.182,-3.214,0.6348,-8.962,-13.324,1,41.25,True
-6.264,2864.66,1781.22,8172.12,5.16,7311.81,-1.708,-342.24,3251.35,14.48,-89996.28,3.832,28.99,0,-2.422,-0.9651,0.521,-9.118,-9.868,1,,True
-1.563,2009.42,3850.92,8925.12,5.16,9902.31,-2.3059,-1822.44,3192.19,22.146,-92047.53,6.862,61.96,0,-1.7816,-0.897,0.4132,-4.7932,-6.3046,0,39.33,True
-1.3935,1152.12,1583.9217,7959.06,2.16,6531.51,-1.6713,-574.04,3045.05,29.566,-89794.14,1.7818,13.335,0,-1.8014,-0.5408,0.6468,-10.586,-5.7834,1,,False
-1.9326,2785.9,1966.02,5070.92,5.16,8337.81,-3.156,-1114.44,3171.62,32.274,-90139.86,4.31,38.95,1,-1.37427,-1.2231,1.382,-5.6908,-13.706,1,,True
-0.7875,2721.22,1928.52,8293.32,5.16,9859.41,-1.7345,-1441.52,3216.047,36.1272,-89942.64,3.568,20.71,1,-2.421,-0.8176,3.468,-6.372,-8.858,1,,True
-0.072981,2356.82,1569.531,6098.92,5.16,9465.84,-1.927,-1358.26,3064.25,42.786,-90135.33,3.42,12.88,1,-1.577,-2.22,2.388,-4.6368,-7.706,1,,False
-0.5361,2993.72,1305.21,7711.94,2.16,8599.41,-3.76,-1391.652,3408.15,48.044,-90917.43,1.2694,12.533,1,-1.5657,-1.1811,6.82,-5.5146,-6.5774,1,,False
-0.5946,2946.42,1542.42,7671.74,5.16,8858.01,-2.0703,-1312.58,3671.95,39.394,-90796.83,0.6596,11.847,1,-2.375,-2.223,2.082,-6.99,-6.3016,1,,False
-0.32094,2227.52,2330.82,7395.52,2.16,9663.81,-1.727,-1345.56,3142.62,42.412,-90121.08,4.034,12.414,1,-1.9892,-0.5363,1.6972,-5.4818,-6.8938,0,35.79,False
-1.2486,2282.82,1675.08,8223.52,2.16,9130.47,-1.8399,-1381.22,3117.57,36.6348,-90093.81,1.1844,4.5984,1,-3.428,-0.7871,2.446,-13.326,-6.1506,0,,False
-3.486,2694.32,1669.17,8683.52,2.16,5172.21,-2.2357,1880.96,3081.65,34.592,-89786.01,1.935,6.506,1,-1.8241,-0.5242,0.35552,-6.944,-7.1534,1,,False
-0.528,2555.32,1403.55,6746.32,5.16,-5030.79,-2.003,-1283.22,3114.84,36.6468,-90120.66,3.476,8.468,1,-1.8433,-0.4128,4.33,-7.82,-6.7054,0,34.11,False
-0.8565,2805.28,1665.54,7824.358,2.16,9574.41,-2.5235,-1452.56,3486.35,38.2704,-89971.47,1.0986,11.585,0,-1.8203,-0.9757,3.76,-4.7972,-9.908,1,,False
-4.587,2854.8,3726.72,8113.52,5.16,7331.61,-1.9362,-1352.9,3696.45,35.114,-90152.79,0.6982,14.36,1,-3.127,-0.7098,2.612,-4.71,-8.52,1,,True
-1.2978,1703.12,2148.42,8399.52,2.16,9166.5,-1.64923,-1379.7,3200.648,43.276,-90120.72,5.128,4.9511,1,-2.1251,-3.625,2.28,-5.7786,-5.8732,1,37.92,True
-0.8028,6563.12,1242.42,8631.92,5.16,6248.91,-2.952,-440.04,4205.75,37.9602,-90043.821,0.7638,15.9,0,-1.9718,-0.6962,0.4404,-5.5726,-5.77074,0,,True
-1.7325,2857.41,1974.42,14172.92,2.16,6460.41,-2.4477,-1429.39,3270.4,33.866,-90037.617,5.536,13.527,0,-1.4283,-0.472,4.044,-7.444,-10.586,0,39.27,True
-0.14301,2902.13,-7321.08,9058.32,5.16,9204.927,-1.7067,-1416.318,3759.65,45.134,-90061.803,0.745,16.23,0,-1.519,-1.654,3.28,-4.4249,-8.748,0,,True
-0.06009576,3259.02,1210.32,8044.32,2.16,8657.91,-2.8,-937.24,3989.95,33.406,-90142.29,0.6528,14.169,0,-3.975,-1.58,0.5754,-4.8126,-6.426,1,,True
-0.9639,2916.1,1767.57,7730.26,2.16,7049.31,-2.1955,-45.44,3319.15,41.242,-90040.143,2.2544,16.06,1,-3.179,-0.8919,0.4472,-6.962,-7.828,1,38.07,False
-0.6495,2524.22,837.72,5134.92,5.16,7884.21,-2.664,-1081.84,2242.05,22.338,-90082.959,0.7852,22.72,1,-1.5178,-1.0441,2.0288,-5.0916,-7.052,0,32.91,False
-2.0883,2895.29,2046.42,8540.72,2.16,5823.21,-1.6731,-1424.054,3324.35,35.812,-89962.5,3.186,4.6712,0,-1.9171,-0.4667,1.701,-5.2506,-9.178,0,,True
-0.09231,2836.272,1945.32,7609.92,2.16,8292.51,-2.871,-1391.476,3269.44,41.566,-90024.738,5.104,12.742,0,-2.886,-1.0215,2.1752,-6.53,-7.89,1,34.47,False
-0.5358,2906.45,1063.32,9630.12,5.16,10893.21,-3.161,-1458.34,3396.75,43.956,-90076.467,1.3292,14.93,0,-1.7849,-0.7077,4.822,-5.005,-5.987,1,,False
-0.1227,2780.27,1576.248,9986.92,5.16,9226.533,-1.719,-1294.8,3172.04,37.4212,-90106.26,6.034,13.987,0,-1.5729,-1.817,1.609,-7.554,-13.178,1,,False
-0.6405,2531.42,718.02,6658.92,5.16,8907.18,-1.9347,-1366.28,3218.414,41.812,-89978.55,1.1912,16.22,0,-1.4697,-1.0809,3.36,-5.0032,-5.9188,1,,False
-2.0622,3056.12,1610.559,8182.12,5.16,9182.67,-2.2155,-1660.44,3273.56,43.464,-90370.23,5.468,4.32271,0,-2.865,-4.391,0.6666,-6.548,-6.6442,1,,False
-0.13002,1566.12,2072.82,8802.92,2.16,8669.01,-2.67,-1248.54,2699.65,27.966,-89758.56,1.0288,19.54,1,-2.0237,-1.477,2.678,-5.8804,-5.9396,1,33.09,True
-0.11766,4522.12,1830.18,7695.74,5.16,4248.21,-1.5804,-1141.64,3412.05,65.4,-90122.46,1.6002,19.04,0,-1.6362,-0.5369,0.9878,-4.9698,-5.73976,1,,False
-0.399,2828.5357,415.02,8435.12,5.16,9475.41,-1.60736,-1416.436,3247.61,50.93,-90053.967,2.498,8.082,0,-1.7961,-0.9784,2.28,-4.9364,-7.083,0,33.75,True
-1.1037,2781.61,1847.58,8130.12,2.16,9227.538,-2.774,-1478.36,3241.55,43.662,-93052.53,7.356,5.468,1,-3.595,-3.056,2.3,-7.534,-6.5706,1,37.32,True
-1.6947,2848.85,2302.02,8222.12,2.16,8437.11,-2.4566,-1383.6,3224.74,37.8762,-90038.541,6.102,7.163,1,-3.039,-1.355,9.082,-4.7504,-13.412,1,,False
-0.09006,2102.42,2350.62,7859.02,2.16,9201.702,-3.01,-1449.44,3249.32,35.8064,-90044.322,4.228,19.27,1,-1.806,-3.955,2.818,-5.616,-5.9606,1,38.67,True
-0.14559,1648.12,3081.42,8535.92,5.16,9377.13,-1.7131,-1443.32,3239.83,30.726,-90091.86,3.556,6.126,0,-1.4564,-0.7262,2.171,-4.7252,-5.798,0,,False
-6.222,1348.12,2043.12,8745.52,2.16,10249.41,-2.168,-1402.102,3073.05,28.768,-90018,2.444,26.44,1,-2.0313,-0.7344,2.612,-6.574,-6.0896,0,32.91,True
-0.24537,2731.97,2403.42,7947.46,2.16,9214.995,-2.1412,-1424.726,3365.15,31.152,-90129.36,1.1374,6.792,0,-3.8,-1.881,6.34,-5.6058,-8.42,1,,False
-2.5851,3211.92,1488.72,10334.92,2.16,8951.55,-1.9369,-377.44,3597.55,35.2784,-89764.95,1.207,5.2025,1,-1.5454,-3.7,0.39816,-7.09,-7.0364,1,,False
-0.19029,2889.01,1800.21,12734.92,2.16,9231.69,-3.014,-1890.84,3322.75,53.068,-89826.96,3.15,39.37,0,-1.4119,-1.352,0.5442,-5.8424,-8.148,0,30.63,True
-7.554,2262.52,4300.02,9047.12,5.16,9352.65,-2.866,-1316.2,3016.25,43.556,-89980.44,2.95,13.994,0,-1.8839,-0.7323,2.752,-4.7966,-7.2358,1,,True
-0.16503,2239.22,2918.52,7843.478,2.16,10250.61,-2.0352,-1473.66,3387.95,38.5588,-90073.506,2.754,5.1356,0,-2.379,-1.0635,8.07,-5.0724,-5.913,1,,False
-4.26,2298.12,2141.52,8311.72,5.16,9085.41,-1.9809,-141.44,3059.15,45.568,-90272.82,1.5562,6.374,0,-2.366,-3.71,0.41162,-6.1882,-6.404,1,37.41,True
-0.1107,2785.91,2653.92,8046.72,5.16,9274.47,-3.229,-1636.24,3265.51,33.466,-90078.243,7.014,8.258,0,-4.187,-3.43,1.679,-5.9796,-8.63,0,,True
-1.5684,2721.32,1726.8,8323.12,2.16,3735.21,-1.8633,-961.24,3020.45,31.148,-91257.33,1.8374,13.763,1,-3.102,-0.5341,1.3534,-9.616,-7.658,1,,True
-0.28053,2701.02,2185.02,8528.32,2.16,8381.61,-1.598,-1326.86,3084.05,23.876,-90277.8,2.48,23.21,1,-1.8245,-0.9626,3.942,-5.7608,-9.446,1,,True
-4.251,2805.99,2378.22,8099.12,5.16,7886.91,-2.5339,-1148.04,3171.7,26.672,-90054.155,2.796,10.004,1,-2.1903,-0.9187,1.4906,-4.6486,-11.384,0,,False
-0.06009672,2670.82,2030.52,12074.92,2.16,9878.31,-1.63388,-1516.98,3266.1,22.378,-90100.65,3.474,38.07,0,-1.4075,-0.666,1.7756,-6.3164,-6.783,1,37.95,True
-0.5652,2867.33,2005.32,8086.92,2.16,9122.1,-1.8609,-1493,3444.15,35.4506,-89619.03,1.817,5.982,0,-2.475,-1.739,1.511,-4.43762,-11.194,1,36.54,True
-1.0584,2771.31,1341.18,7571.92,2.16,9295.35,-2.595,-1320.82,3208.7241,28.712,-89618.73,2.942,38.53,0,-2.783,-2.228,0.474,-7.428,-9.706,0,,False
-1.0494,2667.22,2416.62,8108.92,2.16,8542.71,-2.2163,-717.64,2402.25,39.998,-90190.17,0.8066,28.54,0,-3.809,-1.351,0.8454,-5.371,-8.596,1,,True
-1.1604,2821.419,3244.32,7743.36,2.16,6842.61,-1.7978,-1170.64,3907.65,47.12,-90491.13,0.658,4.4037,0,-2.315,-0.5754,0.5204,-4.7116,-6.4228,0,,False
-4.17,2806.98,2093.22,9384.32,2.16,9244.68,-2.66,-1488.96,3263.37,24.798,-90098.13,3.544,21.3,0,-1.7009,-1.3425,1.31,-5.4068,-7.778,1,33.93,True
-0.5826,2005.82,1884.45,7881.68,2.16,11009.61,-2.672,-1423.776,2949.85,39.452,-90032.139,0.932,38.09,1,-1.8998,-0.5051,2.0496,-7.716,-6.4292,0,36.6,False
-0.28917,2836.825,1556.403,9964.92,2.16,9395.19,-2.3069,-1695.24,3316.65,51.262,-90315.54,2.2608,8.76,1,-1.6804,-2.274,0.835,-8.132,-12.928,0,43.38,True
-1.7181,2676.72,1712.82,9494.32,5.16,9718.41,-1.66971,-1443.16,3198.67,42.066,-90062.493,7.236,7.756,1,-1.6286,-1.2987,3.548,-9.838,-8.9,1,39.93,True
-4.242,2713.12,2160.72,8060.72,2.16,9468.57,-2.85,-1407.114,3195.3,47.806,-90150.72,3.602,12.212,1,-3.576,-1.0488,1.5194,-4.689,-8.104,1,,True
-0.9387,2712.82,-1690.08,6894.72,5.16,9668.31,-3.162,-1450.18,3234.41,31.144,-90004.71,1.6722,11.313,1,-1.7722,-1.0007,1.332,-4.533,-7.822,0,28.89,False
-0.20019,3490.42,1369.14,8514.32,2.16,8893.41,-2.75,-1026.04,3297.78,28.71,-90009.63,2.972,11.804,1,-2.1217,-2.592,0.6652,-5.1718,-6.1438,1,,False
-6.921,2827.2278,1360.41,7824.976,2.16,8312.61,-1.8122,-570.84,3206.096,39.448,-83724.33,3.228,24.09,1,-4.254,-0.9509,0.5404,-6.592,-6.5686,1,36.3,False
-3.477,2144.92,2594.52,8183.32,5.16,9698.61,-1.66851,-1419.202,2970.95,29.84,-90026.115,0.9806,4.4306,0,-3.192,-1.1633,4.02,-4.9336,-6.3446,0,,True
-2.0397,2710.32,1921.32,7098.12,2.16,9011.19,-2.4534,-1122.64,2968.65,34.624,-90169.2,1.1536,12.399,1,-1.5696,-3.996,1.3296,-7.206,-9.788,0,33.96,False
-3.198,2159.42,1993.62,8677.12,5.16,8332.11,-2.3711,-1388.78,2650.05,40.876,-90092.16,0.54006,38.49,1,-1.8908,-0.4671,6.182,-4.7464,-5.9674,1,31.89,False
-2.9625,2188.52,1468.56,7531.92,2.16,5994.21,-2.3408,-1357.36,2421.15,57.94,-90083.205,0.5788,9.553,1,-2.507,-0.5785,7.462,-6.71,-5.958,1,,False
-2.8857,2685.02,1762.65,7619.32,2.16,8864.91,-1.63774,-1252.26,3135.38,19.766,-90279.75,4.964,17.15,1,-4.293,-1.0771,1.6944,-11.046,-12.106,0,,False
-0.31188,2940.22,1821.24,10300.92,5.16,6609.51,-3.08,-1351.96,3389.25,27.056,-89468.73,1.7724,11.458,0,-1.5891,-0.594,1.4408,-8.57,-7.1932,0,35.55,True
-1.2294,2741.75,3033.42,7977.22,5.16,10239.51,-1.66389,-1658.04,4839.35,25.26,-90059.355,0.51804,12.604,1,-1.4829,-0.7288,1.384,-5.0344,-8.84,0,,False
-1.8042,2603.12,1632.15,8177.92,2.16,6274.71,-2.1967,-1357.14,3146.8,31.018,-90086.91,4.006,9.735,1,-3.077,-0.6253,8.414,-5.591,-6.2184,1,34.44,False
-0.0608142,2870.69,1550.52,8037.92,5.16,10287.21,-1.8612,-1426.558,3236.84,23.988,-89644.53,7.606,14.88,0,-3.976,-0.43414,5.386,-6.3194,-7.3798,1,35.79,False
-1.4829,2826.84,1194.72,7522.92,2.16,7324.41,-1.59041,-1312.56,3236.57,35.8018,-90064.188,3.614,9.454,1,-2.058,-0.568,1.723,-5.2344,-8.69,1,,False
-0.4992,2697.62,2473.02,7731.64,5.16,8178.21,-2.3187,-173.04,2378.45,40.756,-90070.047,0.563,8.645,1,-2.708,-1.1641,0.5292,-5.2862,-8.576,1,,True
-0.15243,2810.38,1773.21,8054.72,2.16,4260.21,-2.0365,1284.96,3184.86,51.686,-90073.02,3.38,8.445,1,-2.594,-0.5018,0.36348,-4.6094,-8.71,0,33.03,True
-0.9813,2743.13,-2443.08,4528.92,5.16,8789.01,-1.9769,-1127.64,2990.55,33.702,-90877.83,1.3858,38.29,0,-1.4289,-2.301,1.8336,-4.45892,-8.438,0,,False
-2.8206,2748.5,2438.22,8324.32,5.16,9762.51,-3.089,-1440.9,3488.85,43.006,-89954.88,1.1108,16.93,0,-2.0001,-0.6097,6.144,-5.6798,-8.32,0,38.4,True
-1.0503,999.12,1391.58,9938.92,2.16,9409.71,-2.543,-1352.64,2948.55,36.8742,-90149.79,1.4926,17.4,1,-1.6164,-1.2822,3.226,-6.2532,-5.8088,1,32.46,False
-0.09783,3225.72,1148.22,8939.72,2.16,8685.81,-1.8899,-1374.44,4283.35,24.202,-90063.618,0.6894,14.73,1,-1.7126,-1.474,2.7,-5.9742,-7.0066,1,,False
-0.076371,2818.862,1539.48,7701.32,5.16,9559.71,-2.3977,-1468.5,3256.61,35.301,-89959.77,3.784,32.21,0,-1.7876,-0.6883,1.5136,-8.784,-13.786,0,35.55,False
-6.561,2882.21,842.22,7782.82,5.16,8676.81,-2.2482,-1360.52,3429.05,34.544,-90087.87,1.2716,5.684,0,-5.532,-1.428,2.756,-4.588,-8.16,0,32.16,False
-5.76,2210.32,1569.594,7786.34,5.16,9361.71,-2.524,-1398.862,3174.62,53.34,-90157.08,6.104,15.41,0,-2.2843,-1.981,5.96,-9.564,-6.463,0,,False
-0.20718,2639.82,1592.106,10898.92,2.16,9270.87,-2.2878,-983.24,3197.98,18.998,-90084.72,7.154,14.5,0,-1.4779,-1.079,0.42304,-8.88,-6.8298,0,,True
-3.075,2838.81,1795.2,7584.72,5.16,9032.34,-2.074,-1107.64,3263.92,51.68,-90057.66,4.17,4.832,1,-2.0791,-3.399,0.4818,-6.053,-7.696,0,38.1,True
-0.6672,2897.78,1873.92,8535.92,5.16,8551.71,-2.1763,-1245.16,3270.1,39.898,-89991.09,2.952,9.341,0,-1.8752,-1.3078,1.1072,-5.914,-7.1436,0,39.03,True
-0.066474,3157.02,1374.66,10562.92,2.16,8974.65,-2.2128,-1341.34,3248.57,55.228,-89945.49,6.232,17.94,1,-1.4829,-2.371,1.6982,-6.39,-6.6306,0,,True
-0.06013488,2600.92,7240.92,9178.72,2.16,8594.31,-2.1078,-1303.96,2485.15,41.804,-90052.59,0.7618,6.96,0,-1.7062,-1.0291,2.896,-4.51998,-8.05,0,,True
-0.16458,2884.8,1982.82,7757.02,5.16,4161.21,-3.05,-834.84,4232.35,33.088,-90087.24,0.5742,11.572,1,-4.699,-0.5324,0.6014,-4.9284,-8.576,0,,False
-0.0629079,2800.39,2330.82,7007.12,5.16,8915.82,-2.167,-587.44,3240.51,33.092,-89817.39,7.184,23.28,0,-1.6458,-2.903,0.36088,-5.7674,-8.18,0,,False
-0.6399,328.12,903.72,8374.52,5.16,10043.31,-1.6331,-1267.3,3162.55,43.19,-90252.03,6.664,4.30408,0,-2.699,-0.7099,1.3426,-5.3414,-5.72796,0,,True
-3.27,2829.1076,2351.22,7670.02,5.16,4683.21,-2.2538,-1297.02,3285.07,50.66,-89992.38,4.408,6.722,0,-3.394,-0.4908,0.4412,-5.6492,-14.25,1,32.49,True
-0.09561,2485.12,1512,7623.52,2.16,9315.51,-2.2691,-1421.754,3277.64,41.07,-90100.98,1.6938,11.847,0,-2.745,-1.738,3.648,-10.95,-6.0502,1,32.34,False
-1.9257,3251.92,1122.72,9365.12,2.16,8188.11,-2.1575,-1389.2,3894.55,30.162,-90042.819,0.828,5.736,1,-1.6972,-0.7598,2.312,-5.3958,-6.6848,0,38.22,True
-1.8312,2225.22,1059.72,7565.32,2.16,9150.42,-2.983,-1397.912,3182.15,36.1246,-89899.89,2.3074,7.929,0,-1.6366,-1.926,8.18,-4.5838,-6.039,1,,False
-13.533,3373.12,1484.82,20418.92,2.16,8532.51,-3.416,-1339.98,3839.35,39.986,-90038.202,0.51626,5.533,0,-1.35073,-0.6974,1.4904,-5.7224,-5.8032,1,34.68,True
-0.6354,2640.12,1426.44,7436.12,5.16,9437.64,-2.2213,-1335.26,3092.75,41.39,-90155.37,2.524,4.8248,0,-2.544,-0.6712,2.2044,-4.47634,-9.062,0,34.14,False
-0.5502,2739.19,1538.19,6857.12,5.16,9459.42,-1.9015,-1598.26,3271.31,43.432,-90136.59,2.1374,7.505,0,-1.452,-1.499,0.8516,-5.1168,-8.292,0,,False
-3.153,2688.52,4789.92,7968.56,5.16,8505.21,-4.061,-1085.04,3068.45,39.1344,-90033.939,1.0302,31.73,1,-2.1351,-0.473,0.4594,-4.6236,-9.17,0,31.65,True
-6.453,1983.22,1498.89,7736,5.16,9238.08,-3.157,-1365.44,3045.95,27.606,-89998.08,1.913,15.78,1,-3.408,-2.938,3.548,-5.5208,-6.2748,1,,False
-0.7149,2805.39,1230.12,8814.52,2.16,8944.32,-2.2366,-1279.22,3165.79,38.3128,-90120.12,3.692,15.8,1,-1.7333,-2.42,2.606,-4.7182,-11.4,1,34.11,False
-3.414,2714.62,2666.82,7951.74,2.16,10245.51,-1.9364,-2087.04,5137.35,17.786,-89898.72,0.54316,5.4,1,-3.029,-0.8874,0.8032,-5.1816,-7.0552,0,,False
-5.505,2607.82,2145.12,7578.72,5.16,8593.71,-1.9478,-1343.98,2747.65,25.598,-90338.58,0.775,4.5994,0,-1.4043,-1.2231,4.884,-4.6412,-7.1522,1,,False
-0.0604983,2540.92,1237.92,8378.32,5.16,7536.21,-4.16,-1222.9,3171.24,16.6,-90120.42,8.58,16.57,1,-2.843,-0.6563,2.472,-5.467,-6.2322,1,29.43,False
-0.064134,2774.08,1877.61,9292.72,5.16,8976.87,-1.8789,-1255.9,3174.62,27.954,-90101.04,3.196,15.47,1,-1.4801,-1.871,1.3546,-6.816,-11.98,0,32.82,True
-1.9323,4284.12,1568.514,7723.5,2.16,8771.61,-1.9966,-1163.84,3687.05,38.2576,-90009.45,1.1162,25.35,0,-2.0459,-2.058,0.5908,-5.5978,-5.8296,0,,False
-0.4389,2730.45,2053.02,8003.08,2.16,9467.16,-2.0688,-1790.64,4258.35,29.242,-89774.73,0.586,18.69,1,-2.886,-1.677,0.9788,-7.518,-9.012,0,,True
-1.4379,2237.92,2068.62,7804.24,2.16,8918.73,-2.1502,-1378.16,3239.84,6.44,-90035.673,0.7636,6.118,0,-2.2541,-1.1813,2.48,-5.7962,-6.113,0,34.89,False
-0.09504,4156.12,1447.89,7740.84,2.16,9083.01,-1.8402,-1397.752,3932.95,44.926,-90041.79,0.764,8.374,1,-2.799,-4.489,4.388,-6.366,-5.76868,0,24.93,False
-3.627,3187.72,2539.62,9407.72,5.16,8513.91,-1.62075,-1394.216,3486.95,46.682,-89757.54,1.2478,10.587,1,-1.7051,-1.2982,4.838,-5.4034,-6.005,0,,True
-0.19776,1230.12,1293.09,6098.12,2.16,10008.51,-1.7252,-1416.682,3103.95,42.054,-90077.214,1.9578,21.04,1,-1.3974,-1.0061,5.336,-5.0978,-5.9498,1,,False
-2.0523,2387.02,2827.62,7666.12,2.16,9248.01,-1.8667,-1352.42,3139.19,46.224,-90032.175,3.044,9.632,1,-3.068,-1.555,1.5732,-4.9492,-7.1642,0,34.14,False
-1.0482,2065.62,1563.339,6112.32,5.16,9232.56,-1.762,-1231.4,3104.15,32.404,-90002.34,2.9,23.87,1,-1.4769,-3.123,1.109,-6.82,-6.4106,0,33.57,False
-1.0542,2693.22,1984.02,7826.422,5.16,8750.91,-3.27,-1368.4,3306.57,55.576,-90093.36,1.9252,8.383,1,-3.202,-2.118,3.352,-8.272,-6.7662,1,43.29,True
-0.4839,2849.77,3399.12,6213.72,5.16,9057.99,-2.977,-1415.912,3361.65,33.106,-90054.847,2.67,9.617,0,-1.4638,-3.858,6.708,-4.7214,-9.652,1,,True
-0.09564,3311.62,1505.67,8081.72,2.16,8303.61,-1.8885,-1386.48,3273.08,26.666,-89833.08,2.3294,7.154,0,-3.611,-0.7849,5.266,-6.3136,-5.917,1,40.74,True
-1.884,2422.32,3164.82,10990.92,5.16,9423.15,-1.61587,-1450.32,3235.78,31.034,-90098.19,7.146,7.987,0,-1.4236,-0.9572,3.786,-4.8758,-6.0156,0,37.35,True
-3.477,2889.61,1607.925,6756.12,5.16,8019.51,-3.503,-1025.24,3339.15,58.6,-90112.53,1.6674,6.523,0,-1.5055,-1.0597,0.8,-9.372,-7.58,1,34.59,False
-0.7482,1492.12,1828.23,10642.92,2.16,9135.48,-2.128,-1374.36,2845.85,35.9314,-89951.1,1.3688,9.984,1,-1.4793,-1.37,7.038,-6.2002,-6.0442,0,,True
-0.19674,2890.39,1804.74,7541.12,5.16,7631.01,-3.005,-1780.24,3442.45,43.114,-90236.55,2.464,8.162,1,-4.447,-0.7989,0.42354,-9.152,-7.259,0,,True
-1.9737,2335.22,2315.52,12006.92,2.16,9475.53,-2.3097,-1391.768,3001.45,32.836,-90151.17,1.663,28.73,0,-1.4458,-1.539,1.7676,-5.944,-7.1096,1,,True
-0.17628,1428.12,1768.8,7780.12,5.16,11117.91,-2.4638,-1395.036,2178.35,56.304,-90117.27,0.8194,19.96,0,-3.803,-0.6933,4.686,-5.551,-6.3322,0,,False
-1.9452,2835.514,1752.24,7481.72,2.16,8332.41,-4.529,-1139.04,3289.9,43.952,-89980.38,3.122,8.747,0,-2.1319,-1.0054,0.5162,-7.434,-6.2722,0,,False
-2.4702,2783.39,1642.8,7736.78,2.16,8223.21,-2.0204,-1340.74,3153.43,34.29,-90045.978,4.396,11.069,1,-2.459,-0.962,5.25,-7.092,-14.016,1,,False
-2.0724,2342.22,2651.82,9758.52,2.16,8460.81,-1.66223,-1362.92,2784.95,35.9262,-90020.82,0.7064,37.55,0,-1.5195,-1.1062,5.784,-5.1374,-6.2546,1,,True
-0.7089,2664.12,2100.72,16016.92,2.16,9446.76,-1.8936,-1741.84,3405.25,40.938,-89947.83,1.8586,10.171,1,-1.34711,-1.782,1.1872,-7.438,-7.1184,0,,True
-1.9965,2680.92,566.82,16636.92,5.16,9273.42,-2.057,-1312.26,2480.45,40.974,-90111.21,0.9478,15.87,0,-1.36787,-2.553,2.954,-4.8822,-9.104,0,,True
-0.8952,3092.42,1482,8129.52,5.16,8914.95,-3.152,-1084.44,3252.55,40.394,-88800.63,4.514,5.843,0,-2.919,-3.236,0.951,-5.7404,-6.8314,1,,False
-1.464,486.12,1426.71,7457.32,2.16,11297.31,-2.0876,-1913.64,3296.04,24.438,-90437.43,1.8788,6.329,0,-2.0538,-0.5782,0.5934,-5.6352,-5.69268,1,33.18,False
-1.9191,2793.3,1737.3,7777.8,2.16,8936.31,-1.64775,-1394.262,3438.55,21.406,-90049.812,1.1426,30.9,1,-2.372,-2.762,6.042,-10.88,-7.592,1,37.83,True
-1.6524,2794.34,7348.92,7457.52,2.16,9686.91,-1.9942,-1769.24,3407.95,38.1014,-90068.238,2.566,25.63,0,-1.9013,-1.707,1.5516,-4.48792,-11.542,0,37.62,False
-2.49,2577.92,1285.32,8820.92,2.16,6057.21,-2.1306,-475.64,2849.45,36.508,-90110.61,1.0072,6.459,0,-1.8985,-0.5223,0.6346,-4.8586,-6.3268,1,,True
-0.5184,2794.9,1731.39,8283.72,5.16,4935.21,-1.6945,-1337.14,3538.95,21.896,-90168.39,0.504,6.587,1,-2.0235,-0.5003,3.094,-7.258,-6.1412,1,,True
-0.9174,1822.12,1510.5,9771.92,5.16,8748.51,-2.0747,-1190.24,2851.55,31.222,-90266.64,1.302,4.4019,1,-1.7241,-1.748,2.306,-5.8334,-5.8146,0,27.6,False
-1.5234,3691.42,1542.54,8167.72,2.16,8469.51,-2.1373,-1528.44,3345.55,36.1386,-89994.18,2.9,29.48,1,-2.393,-0.617,0.8524,-4.8052,-5.9042,1,29.31,False
-0.077628,1705.12,2067.12,7669.1,2.16,9512.91,-2.4351,-1616.84,3313.55,46.644,-90065.352,2.3242,14.185,1,-3.519,-1.2827,1.1982,-5.3342,-5.8328,0,,False
-0.4203,2873.38,1607.748,8015.12,2.16,9539.91,-3.729,-1555.32,3352.25,39.844,-89817.48,2.065,4.9973,1,-3.945,-1.1429,1.4282,-7.04,-6.287,0,,True
-6.69,2885.42,846.72,7353.12,5.16,9285.3,-2.4684,-1433.82,3375.75,40.218,-90022.95,1.7504,12.259,1,-1.8247,-0.9874,3.42,-5.0876,-6.5334,1,35.52,False
-0.11028,2979.52,1822.77,8354.32,2.16,9011.88,-1.7625,-1390.96,3690.05,48.13,-90120.06,0.8746,10.138,1,-2.423,-3.128,2.328,-7.982,-6.467,1,35.13,True
-0.11994,2779.69,1407.75,8414.72,2.16,10475.31,-2.858,-1391.824,3163.52,41.558,-90066.792,3.846,13.934,0,-2.377,-0.5543,4.652,-7.044,-11.268,0,36.69,True
-2.0625,2834.531,2006.82,7616.52,5.16,9078.45,-1.8521,-1382.18,4604.35,25.198,-90007.11,0.5418,17,1,-2.766,-4.938,2.0634,-5.521,-10.536,0,36.87,True
-1.1103,2846.81,1806.12,8167.32,5.16,8126.61,-1.8044,-1497.4,3617.65,54.598,-89960.37,1.1,6.497,0,-3.741,-0.6797,0.8592,-9.542,-12.9,1,37.44,True
-0.074502,3022.02,1681.2,19446.92,5.16,7238.91,-1.7883,-1369.68,3315.95,42.432,-90003.87,2.1504,4.30248,0,-1.35468,-0.6361,3.53,-4.749,-7.0508,0,,True
